,Harsh Acceleration,Harsh Breaking,Battery level,vehicle distance,Torque,TCO Vehicle Speed,Fuel Rate Avg,Total Fuel consumption,Fuel Primary Tank,Battery Voltage,Transmission current gear,Catalyst tank level,coolant temperature,Engine on,Engine Oil Pressure,Oil Temperature,Engine speed,break pedal,Malfunction lamp status,Amber warning lamp status,Red stop lamp status,DTC,time
296,-,-,98 %,23509.17 Km,14 %,0 Km/h,1.49 Km/L,15821 L,74.4 %,28.2 VDC,000,66.8 %,92 °C,1782.44 H,2.28 BAR,94.3 °C,549 Rpm,Off,Not,Not,Not,,2023-12-01 10:45:12
297,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:45:16
298,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:45:18
299,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:00:19
300,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:04:55
301,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:04:56
302,-,-,98 %,23509.1 Km,16 %,0 Km/h,1.49 Km/L,15821 L,0 %,28.3 VDC,000,0 %,0 °C,1782.44 H,0 BAR,0 °C,550 Rpm,On,Not,Not,Not,,2023-12-01 11:05:16
303,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:05:19
304,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:05:21
305,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:06:27
306,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:12:45
307,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:12:45
308,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:12:46
309,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.44 H,0 BAR,0 °C,1304 Rpm,Off,Not,Not,Not,,2023-12-01 11:13:06
310,-,-,94 %,23509.1 Km,15 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.44 H,0 BAR,0 °C,1600 Rpm,Off,Not,Not,Not,,2023-12-01 11:13:26
311,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.44 H,0 BAR,0 °C,916 Rpm,Off,Not,Not,Not,,2023-12-01 11:13:46
312,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821 L,0 %,28.2 VDC,000,0 %,0 °C,1782.44 H,0 BAR,0 °C,552 Rpm,Off,Not,Not,Not,,2023-12-01 11:14:06
313,-,-,94 %,23509.1 Km,23 %,0 Km/h,1.49 Km/L,15821 L,74.4 %,28.1 VDC,000,0 %,0 °C,1782.44 H,0 BAR,0 °C,533 Rpm,On,Not,Not,Not,,2023-12-01 11:14:24
314,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:14:26
315,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:29:28
316,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:44:29
317,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 11:59:31
318,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 12:14:33
319,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 12:29:34
320,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 12:44:36
321,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 12:59:38
322,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 13:14:39
323,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 13:29:41
324,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 13:44:42
325,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 13:55:35
326,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 13:55:36
327,-,-,94 %,23509.1 Km,23 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.45 H,0 BAR,0 °C,1050 Rpm,Off,Not,Not,Not,,2023-12-01 13:55:56
328,-,-,94 %,23509.1 Km,14 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.45 H,0 BAR,0 °C,575 Rpm,Off,Not,Not,Not,,2023-12-01 13:56:16
329,-,-,94 %,23509.1 Km,12 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.45 H,0 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 13:56:36
330,-,-,94 %,23509.1 Km,12 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.45 H,0 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 13:56:57
331,-,-,94 %,23509.1 Km,14 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.45 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 13:57:17
332,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.45 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 13:57:37
333,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.45 H,0 BAR,0 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 13:57:57
334,-,-,94 %,23509.1 Km,12 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.45 H,0 BAR,0 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 13:58:17
335,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.46 H,0 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 13:58:37
336,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.46 H,0 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 13:58:57
337,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.46 H,0 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 13:59:17
338,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.46 H,0 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 13:59:37
339,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,66 °C,1782.46 H,4.88 BAR,65.8 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 13:59:56
340,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 14:00:17
341,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.46 H,0 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:00:37
342,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.47 H,0 BAR,0 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 14:00:57
343,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.47 H,0 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:01:17
344,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,68 °C,1782.47 H,4.76 BAR,68.4 °C,901 Rpm,Off,Not,Not,Not,FFFFD,2023-12-01 14:01:37
345,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.47 H,0 BAR,0 °C,899 Rpm,Off,Not,Not,Not,,2023-12-01 14:01:57
346,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.47 H,0 BAR,0 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 14:02:17
347,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.47 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 14:02:37
348,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.47 H,2.84 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 14:02:57
349,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.48 H,2.84 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 14:03:17
350,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.48 H,2.84 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 14:03:38
351,-,-,94 %,23509.1 Km,22 %,0 Km/h,1.49 Km/L,15821 L,0 %,28.4 VDC,000,0 %,0 °C,1782.48 H,2.88 BAR,0 °C,670 Rpm,Off,Not,Not,Not,,2023-12-01 14:03:58
352,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,71 °C,1782.48 H,4.68 BAR,70.6 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:04:18
353,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.48 H,4.64 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:04:38
354,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.48 H,4.6 BAR,0 °C,899 Rpm,Off,Not,Not,Not,,2023-12-01 14:04:58
355,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.48 H,4.56 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:05:17
356,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.49 H,4.56 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:05:37
357,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.49 H,4.52 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:05:57
358,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.49 H,4.48 BAR,0 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 14:06:17
359,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.49 H,4.48 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:06:37
360,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.49 H,4.44 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:06:57
361,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.49 H,0 BAR,0 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 14:07:18
362,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.49 H,4.4 BAR,0 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 14:07:38
363,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,75 °C,1782.5 H,4.4 BAR,75.5 °C,900 Rpm,Off,Not,Not,Not,FFFFB,2023-12-01 14:07:58
364,-,-,94 %,23509.1 Km,0 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,76 °C,1782.5 H,4.36 BAR,75.8 °C,892 Rpm,Off,Not,Not,Not,FFFFB,2023-12-01 14:08:18
365,-,-,94 %,23509.1 Km,12 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,76 °C,1782.51 H,3.24 BAR,76 °C,838 Rpm,Off,Not,Not,Not,FFFFB,2023-12-01 14:08:38
366,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,76 °C,1782.52 H,2.72 BAR,76.2 °C,550 Rpm,Off,Not,Not,Not,FFFFB,2023-12-01 14:08:58
367,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,0 VDC,000,68.4 %,76 °C,1782.52 H,4.36 BAR,76.4 °C,900 Rpm,Off,Not,Not,Not,FFFFB,2023-12-01 14:09:18
368,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,76 °C,1782.53 H,4.32 BAR,76.7 °C,900 Rpm,Off,Not,Not,Not,FFFFB,2023-12-01 14:09:38
369,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,77 °C,1782.53 H,4.32 BAR,77.1 °C,900 Rpm,Off,Not,Not,Not,FFFFB,2023-12-01 14:09:58
370,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,77 °C,1782.54 H,4.28 BAR,77.3 °C,900 Rpm,Off,Not,Not,Not,FFFFB,2023-12-01 14:10:18
371,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.54 H,4.28 BAR,0 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 14:10:38
372,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.54 H,4.24 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:10:58
373,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.54 H,4.24 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:11:18
374,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 14:11:18
375,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 14:11:38
376,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 14:11:58
377,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.54 H,4.2 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:12:18
378,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.55 H,4.2 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:12:38
379,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.55 H,4.16 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:12:58
380,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.55 H,4.16 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:13:18
381,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821 L,75.2 %,28.2 VDC,000,68.4 %,80 °C,1782.55 H,4.16 BAR,80 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 14:13:31
382,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 14:13:33
383,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 14:28:35
384,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 14:43:36
385,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 14:58:39
386,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 15:13:40
387,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 15:28:41
388,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 15:43:43
389,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 15:54:57
390,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 15:54:58
391,-,-,94 %,23509.1 Km,17 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,000,0 %,0 °C,1782.55 H,0 BAR,0 °C,550 Rpm,On,Not,Not,Not,,2023-12-01 15:55:18
392,-,-,94 %,23509.1 Km,12 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,0 VDC,000,68.8 %,61 °C,1782.56 H,5.04 BAR,59.6 °C,900 Rpm,Off,Not,Not,Not,FFFF9,2023-12-01 15:55:38
393,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.8 %,61 °C,1782.56 H,5.12 BAR,60.5 °C,900 Rpm,Off,Not,Not,Not,FFFF9,2023-12-01 15:55:58
394,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.8 %,62 °C,1782.57 H,5.08 BAR,61.5 °C,901 Rpm,Off,Not,Not,Not,,2023-12-01 15:56:18
395,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.8 %,63 °C,1782.58 H,5.04 BAR,62.3 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 15:56:38
396,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.8 %,63 °C,1782.58 H,5 BAR,63.1 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 15:56:58
397,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.8 %,64 °C,1782.59 H,4.96 BAR,64.1 °C,901 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:57:19
398,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.8 %,65 °C,1782.59 H,4.96 BAR,64.4 °C,901 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:57:39
399,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,65 °C,1782.6 H,3 BAR,65 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:57:59
400,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,66 °C,1782.6 H,3 BAR,65 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:58:19
401,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,66 °C,1782.61 H,3 BAR,65.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:58:39
402,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,66 °C,1782.61 H,2.96 BAR,65.4 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:58:59
403,-,-,94 %,23509.1 Km,14 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,67 °C,1782.62 H,2.96 BAR,65.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:59:19
404,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,67 °C,1782.63 H,2.96 BAR,66 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:59:38
405,-,-,94 %,23509.1 Km,14 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,67 °C,1782.63 H,0 BAR,66.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 15:59:58
406,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,67 °C,1782.64 H,2.96 BAR,66.5 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:00:18
407,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,67 °C,1782.64 H,2.92 BAR,66.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:00:39
408,-,-,94 %,23509.1 Km,14 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,68 °C,1782.65 H,2.92 BAR,67 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:00:59
409,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,68 °C,1782.65 H,2.92 BAR,67.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:01:19
410,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,68 °C,1782.66 H,2.92 BAR,67.5 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:01:39
411,-,-,94 %,23509.1 Km,14 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,68 °C,1782.66 H,2.92 BAR,67.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:01:59
412,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,68 °C,1782.67 H,2.92 BAR,68.2 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:02:19
413,-,-,94 %,23509.1 Km,14 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,68 °C,1782.68 H,2.88 BAR,68.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:02:39
414,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,69 °C,1782.68 H,2.88 BAR,68.6 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:02:59
415,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,69 °C,1782.69 H,0 BAR,68.7 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:03:19
416,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,69 °C,1782.69 H,2.88 BAR,68.8 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:03:39
417,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,69 °C,1782.7 H,2.88 BAR,69.1 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:04:00
418,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,69 °C,1782.7 H,2.88 BAR,69.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:04:20
419,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,69 °C,1782.71 H,2.88 BAR,69.4 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:04:40
420,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,70 °C,1782.71 H,2.84 BAR,69.6 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:04:59
421,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,70 °C,1782.72 H,2.84 BAR,69.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:05:19
422,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,70 °C,1782.73 H,2.84 BAR,69.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:05:39
423,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,70 °C,1782.73 H,2.84 BAR,70.1 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:05:59
424,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,0 VDC,000,68.4 %,70 °C,1782.74 H,2.84 BAR,70.2 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:06:19
425,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,70 °C,1782.74 H,2.84 BAR,70.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:06:39
