,Harsh Acceleration,Harsh Breaking,Battery level,vehicle distance,Torque,TCO Vehicle Speed,Fuel Rate Avg,Total Fuel consumption,Fuel Primary Tank,Battery Voltage,Transmission current gear,Catalyst tank level,coolant temperature,Engine on,Engine Oil Pressure,Oil Temperature,Engine speed,break pedal,Malfunction lamp status,Amber warning lamp status,Red stop lamp status,DTC,time
3469,-,-,100 %,18812.41 Km,100 %,63.7 Km/h,1.48 Km/L,12735 L,78.8 %,0 VDC,016,46.4 %,97 °C,1505.69 H,0 BAR,99.7 °C,1481 Rpm,Off,Not,Not,Not,DFFF9,2023-11-01 22:25:43
3470,-,-,100 %,18812.66 Km,89 %,54.9 Km/h,1.48 Km/L,12735.5 L,79.6 %,28.3 VDC,016,46.4 %,97 °C,1505.7 H,4.36 BAR,99.7 °C,1584 Rpm,Off,Not,Not,Not,DFFF9,2023-11-01 22:26:03
3471,-,-,100 %,18812.89 Km,100 %,35.9 Km/h,1.48 Km/L,12735.5 L,79.6 %,0 VDC,013,47.2 %,100 °C,1505.7 H,0 BAR,100.9 °C,1509 Rpm,Off,Not,Not,Not,DFFF9,2023-11-01 22:26:23
3472,-,-,100 %,18813.05 Km,34 %,24.1 Km/h,1.48 Km/L,12736 L,80 %,0 VDC,012,47.6 %,95 °C,1505.71 H,0 BAR,99.6 °C,1242 Rpm,Off,Not,Not,Not,9FFF9,2023-11-01 22:26:43
3473,-,-,100 %,18813.09 Km,55 %,0 Km/h,1.48 Km/L,12736 L,0 %,0 VDC,000,0 %,0 °C,1505.71 H,0 BAR,0 °C,1552 Rpm,Off,Not,Not,Not,,2023-11-01 22:27:03
3474,-,-,100 %,18813.15 Km,23 %,0 Km/h,1.48 Km/L,12736 L,78.8 %,28.3 VDC,000,47.6 %,93 °C,1505.71 H,0 BAR,98.6 °C,587 Rpm,Off,Not,Not,Not,,2023-11-01 22:27:23
3475,-,-,100 %,18813.15 Km,57 %,4 Km/h,1.48 Km/L,12736 L,82 %,0 VDC,004,0 %,0 °C,1505.71 H,0 BAR,0 °C,903 Rpm,Off,Not,Not,Not,,2023-11-01 22:27:43
3476,-,-,100 %,18813.15 Km,15 %,0 Km/h,1.48 Km/L,12736 L,80.8 %,0 VDC,000,0 %,0 °C,1505.72 H,0 BAR,0 °C,537 Rpm,Off,Not,Not,Not,,2023-11-01 22:28:03
3477,-,-,100 %,18813.15 Km,14 %,0 Km/h,1.48 Km/L,12736 L,81.2 %,0 VDC,000,0 %,0 °C,1505.72 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 22:28:23
3478,-,-,100 %,18813.15 Km,11 %,0 Km/h,1.48 Km/L,12736 L,81.6 %,28.3 VDC,000,48 %,95 °C,1505.72 H,0 BAR,97.5 °C,551 Rpm,Off,Not,Not,Not,5E650,2023-11-01 22:28:44
3479,-,-,100 %,18813.15 Km,11 %,0 Km/h,1.48 Km/L,12736 L,0 %,0 VDC,000,0 %,0 °C,1505.72 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 22:29:04
3480,-,-,100 %,18813.18 Km,7 %,13.7 Km/h,1.48 Km/L,12736 L,76.8 %,0 VDC,010,48 %,94 °C,1505.72 H,0 BAR,97.5 °C,1000 Rpm,Off,Not,Not,Not,,2023-11-01 22:29:24
3481,-,-,100 %,18813.19 Km,0 %,25.4 Km/h,1.48 Km/L,12736 L,0 %,0 VDC,013,0 %,0 °C,1505.72 H,0 BAR,0 °C,1077 Rpm,On,Not,Not,Not,,2023-11-01 22:29:44
3482,-,-,100 %,18813.19 Km,0 %,63.8 Km/h,1.48 Km/L,12736 L,0 %,0 VDC,016,0 %,0 °C,1505.73 H,0 BAR,0 °C,1500 Rpm,Off,Not,Not,Not,,2023-11-01 22:30:04
3483,-,-,100 %,18813.61 Km,92 %,60.7 Km/h,1.48 Km/L,12736 L,0 %,28.3 VDC,016,0 %,91 °C,1505.73 H,0 BAR,96.1 °C,1410 Rpm,Off,Not,Not,Not,,2023-11-01 22:30:23
3484,-,-,100 %,18813.61 Km,73 %,37.6 Km/h,1.48 Km/L,12736 L,0 %,0 VDC,015,0 %,91 °C,1505.73 H,3.8 BAR,95.7 °C,1072 Rpm,Off,Not,Not,Not,,2023-11-01 22:30:43
3485,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 22:30:43
3486,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 22:31:03
3487,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 22:31:23
3488,-,-,100 %,18814.29 Km,44 %,10.5 Km/h,1.48 Km/L,12736 L,0 %,28.3 VDC,010,0 %,93 °C,1505.73 H,2.8 BAR,96.5 °C,785 Rpm,Off,Not,Not,Not,,2023-11-01 22:31:43
3489,-,-,100 %,18814.42 Km,46 %,6.1 Km/h,1.48 Km/L,12736 L,76.8 %,28.3 VDC,0-2,48.8 %,94 °C,1505.73 H,5.36 BAR,96.7 °C,1951 Rpm,Off,Not,Not,Not,,2023-11-01 22:32:04
3490,-,-,100 %,18814.47 Km,10 %,0 Km/h,1.48 Km/L,12736 L,0 %,28.3 VDC,000,0 %,95 °C,1505.74 H,2.12 BAR,97.9 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 22:32:24
3491,-,-,100 %,18814.47 Km,10 %,0 Km/h,1.48 Km/L,12736 L,0 %,28.2 VDC,000,0 %,95 °C,1505.74 H,2.16 BAR,97.3 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 22:32:44
3492,-,-,100 %,18814.47 Km,11 %,0 Km/h,1.48 Km/L,12736 L,0 %,28.2 VDC,000,45.2 %,95 °C,1505.74 H,2.16 BAR,97 °C,551 Rpm,Off,Not,Not,Not,,2023-11-01 22:33:04
3493,-,-,100 %,18814.47 Km,10 %,0 Km/h,1.48 Km/L,12736 L,0 %,28.3 VDC,000,0 %,95 °C,1505.74 H,2.16 BAR,96.8 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 22:33:24
3494,-,-,100 %,18814.47 Km,94 %,12.5 Km/h,1.48 Km/L,12736 L,0 %,28.3 VDC,006,44.4 %,94 °C,1505.74 H,5.32 BAR,96.9 °C,1954 Rpm,Off,Not,Not,Not,,2023-11-01 22:33:44
3495,-,-,100 %,18814.47 Km,0 %,33.2 Km/h,1.48 Km/L,12736 L,0 %,28.3 VDC,012,44.4 %,94 °C,1505.74 H,5.12 BAR,97.1 °C,1677 Rpm,Off,Not,Not,Not,,2023-11-01 22:34:04
3496,-,-,100 %,18814.84 Km,0 %,36.5 Km/h,1.48 Km/L,12736.5 L,79.6 %,0 VDC,014,45.6 %,94 °C,1505.75 H,0 BAR,97.1 °C,1269 Rpm,Off,Not,Not,Not,,2023-11-01 22:34:24
3497,-,-,100 %,18815.14 Km,100 %,60 Km/h,1.48 Km/L,12736.5 L,79.2 %,0 VDC,016,46 %,94 °C,1505.75 H,0 BAR,96.9 °C,1413 Rpm,Off,Not,Not,Not,,2023-11-01 22:34:44
3498,-,-,100 %,18815.43 Km,87 %,34 Km/h,1.48 Km/L,12737 L,79.6 %,28.3 VDC,013,46.4 %,95 °C,1505.76 H,0 BAR,97.5 °C,1428 Rpm,Off,Not,Not,Not,,2023-11-01 22:35:04
3499,-,-,100 %,18815.64 Km,89 %,30.8 Km/h,1.48 Km/L,12737 L,80 %,28.3 VDC,013,47.2 %,99 °C,1505.76 H,0 BAR,99.6 °C,1303 Rpm,Off,Not,Not,Not,,2023-11-01 22:35:24
3500,-,-,100 %,18815.69 Km,24 %,18.7 Km/h,1.48 Km/L,12737.5 L,0 %,28.2 VDC,000,46.8 %,0 °C,1505.76 H,2.92 BAR,0 °C,783 Rpm,Off,Not,Not,Not,,2023-11-01 22:35:44
3501,-,-,100 %,18815.69 Km,23 %,0 Km/h,1.48 Km/L,12737.5 L,80 %,28.4 VDC,000,46.8 %,92 °C,1505.77 H,2.16 BAR,97.9 °C,649 Rpm,Off,Not,Not,Not,,2023-11-01 22:36:04
3502,-,-,100 %,18815.79 Km,18 %,0 Km/h,1.48 Km/L,12737.5 L,81.2 %,28.3 VDC,000,47.2 %,90 °C,1505.77 H,4.24 BAR,96.6 °C,1183 Rpm,Off,Not,Not,Not,,2023-11-01 22:36:24
3503,-,-,100 %,18815.79 Km,0 %,0.9 Km/h,1.48 Km/L,12737.5 L,72.4 %,28.2 VDC,004,47.6 %,91 °C,1505.77 H,3.76 BAR,96.2 °C,728 Rpm,On,Not,Not,Not,,2023-11-01 22:36:44
3504,-,-,100 %,18815.79 Km,12 %,0 Km/h,1.48 Km/L,12737.5 L,0 %,28.2 VDC,0-1,48 %,0 °C,1505.77 H,2.32 BAR,0 °C,553 Rpm,On,Not,Not,Not,,2023-11-01 22:37:04
3505,-,-,100 %,18815.79 Km,21 %,8.6 Km/h,1.48 Km/L,12737.5 L,0 %,28.3 VDC,000,48 %,93 °C,1505.77 H,3.92 BAR,96.4 °C,1137 Rpm,Off,Not,Not,Not,,2023-11-01 22:37:24
3506,-,-,100 %,18815.82 Km,11 %,21.1 Km/h,1.48 Km/L,12737.5 L,0 %,28.3 VDC,012,48 %,93 °C,1505.77 H,0 BAR,96.4 °C,1067 Rpm,Off,Not,Not,Not,,2023-11-01 22:37:44
3507,-,-,100 %,18815.82 Km,0 %,60.8 Km/h,1.48 Km/L,12737.5 L,0 %,28.2 VDC,016,46.8 %,0 °C,1505.78 H,4.96 BAR,0 °C,1423 Rpm,On,Not,Not,Not,,2023-11-01 22:38:04
3508,-,-,100 %,18815.82 Km,67 %,58.6 Km/h,1.48 Km/L,12737.5 L,0 %,28.3 VDC,016,46.8 %,91 °C,1505.78 H,4.84 BAR,95.5 °C,1374 Rpm,Off,Not,Not,Not,,2023-11-01 22:38:24
3509,-,-,100 %,18816.59 Km,91 %,45 Km/h,1.48 Km/L,12737.5 L,0 %,28.3 VDC,015,46.8 %,90 °C,1505.78 H,4.64 BAR,95.2 °C,1289 Rpm,Off,Not,Not,Not,,2023-11-01 22:38:44
3510,-,-,100 %,18816.84 Km,77 %,20.3 Km/h,1.48 Km/L,12737.5 L,0 %,0 VDC,010,46.4 %,92 °C,1505.78 H,4.04 BAR,95.5 °C,1548 Rpm,Off,Not,Not,Not,,2023-11-01 22:39:05
3511,-,-,100 %,18817.01 Km,43 %,13.9 Km/h,1.48 Km/L,12737.5 L,79.2 %,0 VDC,010,47.6 %,93 °C,1505.78 H,4.32 BAR,95.9 °C,1039 Rpm,Off,Not,Not,Not,,2023-11-01 22:39:25
3512,-,-,100 %,18817.01 Km,13 %,0 Km/h,1.48 Km/L,12737.5 L,0 %,28.3 VDC,000,48.4 %,94 °C,1505.78 H,2.16 BAR,96.5 °C,549 Rpm,Off,Not,Not,Not,,2023-11-01 22:39:45
3513,-,-,100 %,18817.05 Km,11 %,0 Km/h,1.48 Km/L,12737.5 L,0 %,28.4 VDC,002,49.6 %,95 °C,1505.78 H,2.2 BAR,96.4 °C,552 Rpm,Off,Not,Not,Not,,2023-11-01 22:40:05
3514,-,-,100 %,18817.05 Km,7 %,4.6 Km/h,1.48 Km/L,12737.5 L,82.4 %,28.3 VDC,002,50.4 %,95 °C,1505.78 H,5.2 BAR,96.4 °C,1466 Rpm,Off,Not,Not,Not,,2023-11-01 22:40:25
3515,-,-,100 %,18817.05 Km,12 %,0.8 Km/h,1.48 Km/L,12737.5 L,80.4 %,28.4 VDC,002,50.8 %,94 °C,1505.79 H,2.6 BAR,96.9 °C,546 Rpm,On,Not,Not,Not,,2023-11-01 22:40:45
3516,-,-,100 %,18817.06 Km,11 %,0 Km/h,1.48 Km/L,12737.5 L,83.6 %,28.4 VDC,003,50.8 %,94 °C,1505.79 H,0 BAR,96.2 °C,549 Rpm,Off,Not,Not,Not,,2023-11-01 22:41:05
3517,-,-,100 %,18817.06 Km,10 %,0 Km/h,1.48 Km/L,12737.5 L,83.6 %,28.4 VDC,003,50.4 %,94 °C,1505.79 H,0 BAR,95.9 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-11-01 22:41:24
3518,-,-,100 %,18817.06 Km,11 %,0 Km/h,1.48 Km/L,12737.5 L,83.6 %,28.3 VDC,003,50.4 %,94 °C,1505.8 H,0 BAR,95.7 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-11-01 22:41:44
3519,-,-,100 %,18817.06 Km,10 %,0 Km/h,1.48 Km/L,12737.5 L,83.6 %,28.4 VDC,003,50.4 %,93 °C,1505.8 H,2.2 BAR,95.4 °C,550 Rpm,Off,Not,Not,Not,40000,2023-11-01 22:42:04
3520,-,-,100 %,18817.07 Km,14 %,0 Km/h,1.48 Km/L,12737.5 L,80.8 %,28.4 VDC,004,50.4 %,93 °C,1505.81 H,0 BAR,95.5 °C,551 Rpm,Off,Not,Not,Not,2540B,2023-11-01 22:42:25
3521,-,-,100 %,18817.07 Km,10 %,0 Km/h,1.48 Km/L,12737.5 L,79.6 %,28.4 VDC,004,50 %,92 °C,1505.82 H,2.2 BAR,94.9 °C,550 Rpm,Off,Not,Not,Not,00000,2023-11-01 22:42:45
3522,-,-,100 %,18817.07 Km,11 %,0 Km/h,1.48 Km/L,12737.5 L,79.6 %,28.4 VDC,004,50 %,92 °C,1505.82 H,2.24 BAR,94.4 °C,551 Rpm,Off,Not,Not,Not,00000,2023-11-01 22:43:05
3523,-,-,100 %,18817.09 Km,18 %,4.2 Km/h,1.48 Km/L,12737.5 L,80 %,28.4 VDC,004,49.6 %,91 °C,1505.83 H,3.64 BAR,94.4 °C,946 Rpm,Off,Not,Not,Not,00000,2023-11-01 22:43:25
3524,-,-,100 %,18817.11 Km,27 %,5.6 Km/h,1.48 Km/L,12737.5 L,78 %,28.3 VDC,0-2,49.2 %,91 °C,1505.83 H,5.44 BAR,94.3 °C,1768 Rpm,Off,Not,Not,Not,F00FF,2023-11-01 22:43:45
3525,-,-,100 %,18817.13 Km,13 %,0 Km/h,1.48 Km/L,12738 L,78 %,28.2 VDC,0-2,47.6 %,92 °C,1505.84 H,0 BAR,94.9 °C,550 Rpm,Off,Not,Not,Not,E5047,2023-11-01 22:44:05
3526,-,-,100 %,18817.13 Km,13 %,0 Km/h,1.48 Km/L,12738 L,79.6 %,28.3 VDC,0-2,46.8 %,91 °C,1505.84 H,0 BAR,93.7 °C,550 Rpm,Off,Not,Not,Not,00000,2023-11-01 22:44:25
3527,-,-,100 %,18817.13 Km,13 %,0 Km/h,1.48 Km/L,12738 L,79.6 %,28.3 VDC,0-2,46 %,91 °C,1505.85 H,2.24 BAR,93.5 °C,551 Rpm,Off,Not,Not,Not,00000,2023-11-01 22:44:45
3528,-,-,100 %,18817.13 Km,13 %,0 Km/h,1.48 Km/L,12738 L,79.2 %,0 VDC,0-2,45.6 %,91 °C,1505.85 H,0 BAR,93.4 °C,550 Rpm,Off,Not,Not,Not,00FD2,2023-11-01 22:45:05
3529,-,-,100 %,18817.13 Km,13 %,0 Km/h,1.48 Km/L,12738 L,79.6 %,28.2 VDC,004,45.2 %,90 °C,1505.86 H,0 BAR,93.1 °C,550 Rpm,Off,Not,Not,Not,9FFFD,2023-11-01 22:45:26
3530,-,-,100 %,18817.13 Km,48 %,1.9 Km/h,1.48 Km/L,12738 L,79.2 %,28.4 VDC,004,44.8 %,90 °C,1505.87 H,2.28 BAR,92.8 °C,839 Rpm,Off,Not,Not,Not,9FFF9,2023-11-01 22:45:46
3531,-,-,100 %,18817.19 Km,0 %,15.9 Km/h,1.48 Km/L,12738 L,79.6 %,0 VDC,010,44.8 %,90 °C,1505.87 H,4.32 BAR,93.7 °C,1202 Rpm,On,Not,Not,Not,02FA0,2023-11-01 22:46:06
3532,-,-,100 %,18817.33 Km,3 %,32.5 Km/h,1.48 Km/L,12738 L,78.8 %,0 VDC,012,45.2 %,91 °C,1505.88 H,0 BAR,94.2 °C,1657 Rpm,Off,Not,Not,Not,00000,2023-11-01 22:46:26
3533,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 22:46:26
3534,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 22:46:45
3535,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 22:47:05
3536,-,-,100 %,18818.13 Km,100 %,39.5 Km/h,1.48 Km/L,12739 L,78.8 %,0 VDC,014,47.2 %,94 °C,1505.89 H,0 BAR,95.7 °C,1367 Rpm,Off,Not,Not,Not,00000,2023-11-01 22:47:25
3537,-,-,100 %,18818.31 Km,65 %,26.9 Km/h,1.48 Km/L,12739 L,79.2 %,0 VDC,011,48 %,98 °C,1505.9 H,0 BAR,97.9 °C,1652 Rpm,Off,Not,Not,Not,10000,2023-11-01 22:47:45
3538,-,-,100 %,18818.44 Km,57 %,11 Km/h,1.48 Km/L,12739 L,78 %,28.2 VDC,011,48 %,98 °C,1505.9 H,0 BAR,99.3 °C,668 Rpm,Off,Not,Not,Not,8144D,2023-11-01 22:48:05
3539,-,-,100 %,18818.46 Km,12 %,0.5 Km/h,1.48 Km/L,12739.5 L,78.4 %,0 VDC,000,47.2 %,92 °C,1505.91 H,0 BAR,97 °C,545 Rpm,On,Not,Not,Not,,2023-11-01 22:48:25
3540,-,-,100 %,18818.46 Km,25 %,0 Km/h,1.48 Km/L,12739.5 L,76.8 %,0 VDC,000,47.2 %,90 °C,1505.91 H,0 BAR,95.9 °C,1168 Rpm,Off,Not,Not,Not,,2023-11-01 22:48:45
3541,-,-,100 %,18818.46 Km,51 %,4 Km/h,1.48 Km/L,12739.5 L,78.4 %,0 VDC,004,47.6 %,92 °C,1505.91 H,0 BAR,96 °C,925 Rpm,Off,Not,Not,Not,,2023-11-01 22:49:06
3542,-,-,100 %,18818.46 Km,14 %,0.5 Km/h,1.48 Km/L,12739.5 L,78.4 %,0 VDC,000,47.2 %,92 °C,1505.91 H,0 BAR,95.9 °C,554 Rpm,On,Not,Not,Not,,2023-11-01 22:49:26
3543,-,-,100 %,18818.46 Km,63 %,12.1 Km/h,1.48 Km/L,12739.5 L,77.6 %,0 VDC,009,47.2 %,0 °C,1505.91 H,0 BAR,0 °C,1129 Rpm,Off,Not,Not,Not,,2023-11-01 22:49:46
3544,-,-,100 %,18818.46 Km,0 %,21.8 Km/h,1.48 Km/L,12739.5 L,77.6 %,0 VDC,012,47.2 %,93 °C,1505.91 H,0 BAR,96.3 °C,975 Rpm,Off,Not,Not,Not,,2023-11-01 22:50:06
3545,-,-,100 %,18818.92 Km,0 %,66 Km/h,1.48 Km/L,12739.5 L,77.6 %,0 VDC,016,47.2 %,93 °C,1505.92 H,0 BAR,96.2 °C,1542 Rpm,On,Not,Not,Not,,2023-11-01 22:50:26
3546,-,-,100 %,18818.95 Km,0 %,42.1 Km/h,1.48 Km/L,12739.5 L,76.8 %,0 VDC,016,47.2 %,92 °C,1505.92 H,0 BAR,95.9 °C,982 Rpm,On,Not,Not,Not,,2023-11-01 22:50:46
3547,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 22:50:46
3548,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 22:51:06
3549,-,-,100 %,18819.46 Km,0 %,38.2 Km/h,1.48 Km/L,12740 L,78.8 %,0 VDC,015,48 %,93 °C,1505.93 H,0 BAR,95.7 °C,1066 Rpm,On,Not,Not,Not,9FFFF,2023-11-01 22:51:26
3550,-,-,100 %,18819.66 Km,10 %,27.6 Km/h,1.48 Km/L,12740 L,79.2 %,28.2 VDC,015,47.6 %,94 °C,1505.93 H,0 BAR,96.4 °C,750 Rpm,Off,Not,Not,Not,1FFFF,2023-11-01 22:51:46
3551,-,-,100 %,18819.72 Km,48 %,11.9 Km/h,1.48 Km/L,12740 L,78.8 %,28.4 VDC,006,48.4 %,95 °C,1505.94 H,0 BAR,97.1 °C,1831 Rpm,Off,Not,Not,Not,00000,2023-11-01 22:52:06
3552,-,-,100 %,18819.73 Km,18 %,0 Km/h,1.48 Km/L,12740 L,75.2 %,0 VDC,0-2,48.4 %,96 °C,1505.94 H,0 BAR,98.2 °C,551 Rpm,On,Not,Not,Not,,2023-11-01 22:52:26
3553,-,-,100 %,18819.78 Km,29 %,5.5 Km/h,1.48 Km/L,12740 L,76.4 %,0 VDC,0-2,48 %,96 °C,1505.94 H,0 BAR,98.2 °C,1761 Rpm,Off,Not,Not,Not,,2023-11-01 22:52:46
3554,-,-,100 %,18819.78 Km,12 %,0 Km/h,1.48 Km/L,12740 L,78 %,0 VDC,000,0 %,97 °C,1505.94 H,0 BAR,99 °C,551 Rpm,Off,Not,Not,Not,,2023-11-01 22:53:06
3555,-,-,100 %,18819.78 Km,11 %,0 Km/h,1.48 Km/L,12740 L,79.6 %,0 VDC,000,46 %,97 °C,1505.94 H,0 BAR,98.4 °C,551 Rpm,Off,Not,Not,Not,,2023-11-01 22:53:26
3556,-,-,100 %,8819.81 Km,13 %,0 Km/h,3.22 Km/L,2740 L,79.6 %,28.3 VDC,000,45.6 %,97 °C,489.83 H,0 BAR,98.2 °C,551 Rpm,Off,Not,Not,Not,,2023-11-01 22:53:46
3557,-,-,100 %,18819.81 Km,12 %,0 Km/h,1.48 Km/L,12740 L,78.8 %,0 VDC,000,44.8 %,96 °C,1505.95 H,0 BAR,97.9 °C,557 Rpm,Off,Not,Not,Not,,2023-11-01 22:54:06
3558,-,-,100 %,18819.81 Km,13 %,0 Km/h,1.48 Km/L,12740 L,79.6 %,0 VDC,000,44.8 %,96 °C,1505.95 H,0 BAR,97.5 °C,551 Rpm,Off,Not,Not,Not,,2023-11-01 22:54:26
3559,-,-,100 %,18819.81 Km,13 %,0 Km/h,1.48 Km/L,12740 L,79.6 %,0 VDC,000,44.4 %,95 °C,1505.95 H,0 BAR,97.3 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 22:54:46
3560,-,-,100 %,18819.81 Km,65 %,9.3 Km/h,1.48 Km/L,12740 L,80.8 %,0 VDC,008,44.4 %,95 °C,1505.95 H,0 BAR,97.2 °C,984 Rpm,Off,Not,Not,Not,,2023-11-01 22:55:06
3561,-,-,100 %,18819.83 Km,0 %,19.6 Km/h,1.48 Km/L,12740 L,79.2 %,0 VDC,010,44.4 %,95 °C,1505.95 H,0 BAR,97.8 °C,1446 Rpm,On,Not,Not,Not,,2023-11-01 22:55:26
3562,-,-,100 %,18820.01 Km,16 %,44.3 Km/h,1.48 Km/L,12740 L,78.4 %,0 VDC,014,0 %,95 °C,1505.95 H,0 BAR,97.8 °C,1540 Rpm,Off,Not,Not,Not,,2023-11-01 22:55:47
3563,-,-,100 %,18820.4 Km,100 %,62.1 Km/h,1.48 Km/L,12740 L,78 %,0 VDC,016,46 %,95 °C,1505.96 H,0 BAR,97.7 °C,1443 Rpm,Off,Not,Not,Not,FF9FF,2023-11-01 22:56:07
3564,-,-,100 %,18820.62 Km,90 %,36.8 Km/h,1.48 Km/L,12740.5 L,78.4 %,0 VDC,014,46.4 %,96 °C,1505.96 H,0 BAR,98 °C,1277 Rpm,Off,Not,Not,Not,,2023-11-01 22:56:27
3565,-,-,100 %,18820.78 Km,100 %,38.1 Km/h,1.48 Km/L,12740.5 L,78.4 %,0 VDC,013,0 %,98 °C,1505.96 H,0 BAR,98.9 °C,1611 Rpm,Off,Not,Not,Not,,2023-11-01 22:56:47
3566,-,-,100 %,18820.78 Km,9 %,28.2 Km/h,1.48 Km/L,12740.5 L,78.8 %,0 VDC,012,47.6 %,98 °C,1505.96 H,0 BAR,100.1 °C,1427 Rpm,Off,Not,Not,Not,,2023-11-01 22:57:07
3567,-,-,100 %,18821.08 Km,29 %,5.3 Km/h,1.48 Km/L,12740.5 L,78 %,0 VDC,000,46.8 %,92 °C,1505.96 H,0 BAR,97.5 °C,1702 Rpm,Off,Not,Not,Not,,2023-11-01 22:57:27
3568,-,-,100 %,18821.15 Km,23 %,0 Km/h,1.48 Km/L,12740.5 L,77.6 %,28.3 VDC,000,46.8 %,93 °C,1505.97 H,0 BAR,97.9 °C,1172 Rpm,Off,Not,Not,Not,FFFFF,2023-11-01 22:57:46
3569,-,-,100 %,18821.15 Km,0 %,0.9 Km/h,1.48 Km/L,12740.5 L,70.4 %,28.1 VDC,007,46.8 %,94 °C,1505.97 H,0 BAR,98 °C,964 Rpm,On,Not,Not,Not,,2023-11-01 22:58:06
3570,-,-,100 %,18821.15 Km,5 %,1 Km/h,1.48 Km/L,12740.5 L,76.8 %,28.1 VDC,0-1,46.8 %,94 °C,1505.97 H,0 BAR,98 °C,572 Rpm,On,Not,Not,Not,,2023-11-01 22:58:26
3571,-,-,100 %,18821.15 Km,7 %,15.6 Km/h,1.48 Km/L,12740.5 L,79.6 %,28.2 VDC,010,0 %,95 °C,1505.97 H,3.84 BAR,98 °C,982 Rpm,Off,Not,Not,Not,,2023-11-01 22:58:46
3572,-,-,100 %,18821.15 Km,0 %,42.8 Km/h,1.48 Km/L,12740.5 L,78.8 %,0 VDC,015,47.6 %,0 °C,1505.97 H,0 BAR,0 °C,1210 Rpm,Off,Not,Not,Not,,2023-11-01 22:59:07
3573,-,-,100 %,18821.6 Km,6 %,54.6 Km/h,1.48 Km/L,12740.5 L,0 %,0 VDC,016,47.2 %,94 °C,1505.97 H,4.64 BAR,97.9 °C,1273 Rpm,Off,Not,Not,Not,,2023-11-01 22:59:27
3574,-,-,100 %,18821.6 Km,0 %,32.8 Km/h,1.48 Km/L,12740.5 L,0 %,28.2 VDC,013,46.8 %,93 °C,1505.98 H,5.04 BAR,97.2 °C,1363 Rpm,On,Not,Not,Not,,2023-11-01 22:59:47
3575,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 23:00:07
3576,-,-,100 %,18822.23 Km,16 %,0 Km/h,1.48 Km/L,12740.5 L,0 %,28.3 VDC,005,46.8 %,0 °C,1505.98 H,2.16 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 23:00:27
3577,-,-,100 %,18822.25 Km,79 %,30.1 Km/h,1.48 Km/L,12740.5 L,80 %,0 VDC,012,0 %,95 °C,1505.98 H,5.08 BAR,97.5 °C,1525 Rpm,Off,Not,Not,Not,,2023-11-01 23:00:47
3578,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 23:01:07
3579,-,-,100 %,18822.43 Km,48 %,7 Km/h,1.48 Km/L,12740.5 L,79.2 %,28.3 VDC,006,0 %,0 °C,1505.98 H,0 BAR,0 °C,1080 Rpm,Off,Not,Not,Not,,2023-11-01 23:01:27
3580,-,-,100 %,18822.47 Km,59 %,7.1 Km/h,1.48 Km/L,12740.5 L,74.4 %,0 VDC,0-2,0 %,98 °C,1505.98 H,5.56 BAR,99.7 °C,2287 Rpm,Off,Not,Not,Not,,2023-11-01 23:01:47
3581,-,-,100 %,18822.49 Km,14 %,0 Km/h,1.48 Km/L,12740.5 L,76.4 %,0 VDC,000,0 %,99 °C,1505.98 H,2.08 BAR,100.3 °C,548 Rpm,Off,Not,Not,Not,,2023-11-01 23:02:07
3582,-,-,100 %,18822.49 Km,12 %,0 Km/h,1.48 Km/L,12740.5 L,76 %,28.2 VDC,000,46 %,99 °C,1505.99 H,0 BAR,100 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 23:02:28
3583,-,-,100 %,18822.49 Km,12 %,0 Km/h,1.48 Km/L,12740.5 L,0 %,0 VDC,000,0 %,0 °C,1505.99 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-11-01 23:02:48
