,priority,sat,event,ignition,motion,rssi,di1,out1,io113,power,io24,battery,io68,adc1,io199,io16,combinedfuel,sequence,distance,totaldistance,valid,enginehours,result,io247,time
115,0,20,0,true,true,2,1,false,100,28.547,0,4.109,0,87,3147,109939372,0,16,0,17079681.38,true,6613380,"010,00018625.555,0000000000000.0,00000.0,0000012608.0,70.8,00000.0,0-2,00.0,000,0003613529,0236,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 01:40:10
116,0,20,0,true,true,2,1,false,100,28.587,0,4.109,0,87,3147,109939372,0,17,0,17079681.38,true,6613399,"010,00018625.555,0000000000000.0,00000.0,0000012608.0,73.2,00000.0,0-2,00.0,000,0003613537,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 01:40:29
117,0,20,0,true,true,2,1,false,100,28.579,0,4.109,0,87,3147,109939372,0,18,0,17079681.38,true,6613419,"010,00018625.555,0000000000000.0,00000.0,0000012608.0,72.8,00000.0,0-2,00.0,000,0003613543,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 01:40:49
118,0,20,0,true,true,2,1,false,100,28.618,0,4.109,0,87,3147,109939372,0,19,0,17079681.38,true,6613439,"010,00018625.555,0000000000000.0,00000.0,0000012608.0,00.0,00028.4,000,00.0,000,0003613545,0000,00000000.0,000557.0,0,Not,Not,Not",,2023-11-01 01:41:09
119,0,20,0,true,true,2,1,false,100,28.619,0,4.109,0,87,3147,109939372,0,20,0,17079681.38,true,6613459,"010,00018625.555,0000000000000.0,00000.0,0000012608.0,73.2,00028.4,000,00.0,000,0003613549,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 01:41:29
120,0,20,0,true,true,2,1,false,100,28.619,0,4.109,0,87,3147,109939372,0,3,0,17079681.38,true,6613459,,,2023-11-01 01:41:29
121,0,20,0,true,true,2,1,false,100,28.613,0,4.109,0,87,3147,109939372,0,2,0,17079681.38,true,6613480,,,2023-11-01 01:41:50
122,0,20,0,true,true,2,1,false,100,28.616,0,4.109,0,87,3147,109939372,0,1,0,17079681.38,true,6613500,,,2023-11-01 01:42:10
123,0,20,0,true,true,2,1,false,100,28.617,0,4.109,0,87,3147,109939372,0,4,0,17079681.38,true,6613520,"010,00018625.555,0000000000000.0,00000.0,0000012608.0,73.2,00028.4,004,56.4,083,0003613599,0000,00000085.4,000550.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 01:42:30
124,0,20,0,true,true,2,1,false,100,28.617,0,4.109,0,87,3147,109939372,0,3,0,17079681.38,true,6613520,,,2023-11-01 01:42:30
125,0,20,0,true,true,2,1,false,100,28.573,7,4.109,0,87,3173,109939398,0,2,14.92,17079696.3,true,6613540,,,2023-11-01 01:42:50
126,0,20,0,true,true,2,1,false,100,28.557,47,4.109,0,87,3291,109939516,0,1,121.17,17079802.55,true,6613560,"000,00018625.859,0000000000043.2,00000.0,0000012608.0,72.8,00028.3,015,58.0,083,0003613654,0000,00000086.3,001205.0,1,Not,Not,Not,B6B3A764",,2023-11-01 01:43:10
127,0,20,0,true,true,2,1,false,100,28.491,17,4.101,0,87,3507,109939732,0,4,195.49,17079998.04,true,6613580,"013,00018625.904,0000000000020.9,00000.0,0000012608.0,72.8,00028.2,015,57.6,083,0003613659,0000,00000086.3,000558.0,1,Not,Not,Not,00000000",,2023-11-01 01:43:30
128,0,20,0,true,true,2,1,false,100,28.588,0,4.109,0,87,3556,109939781,0,5,32.03,17080030.07,true,6613600,"029,00018625.965,0000000000000.5,00000.0,0000012608.0,70.4,00028.4,0-2,56.8,083,0003613679,0000,00000085.8,000857.0,0,Not,Not,Not,00000000",,2023-11-01 01:43:50
129,0,19,0,true,true,2,1,false,100,28.502,0,4.109,0,87,3566,109939791,0,6,21.44,17080051.51,true,6613620,"027,00018625.984,0000000000003.0,00000.0,0000012608.0,72.0,00000.0,0-2,57.6,084,0003613699,0000,00000086.4,000916.0,0,Not,Not,Not,00000000",,2023-11-01 01:44:10
130,0,20,0,true,true,2,1,false,100,28.551,0,4.109,0,87,3566,109939791,0,7,0,17080051.51,true,6613640,"020,00018625.990,0000000000000.0,00000.0,0000012608.5,72.4,00000.0,000,58.0,084,0003613719,0000,00000086.6,001177.0,0,Not,Not,Not,FFFF00FF",,2023-11-01 01:44:30
131,0,20,0,true,true,2,1,false,100,28.54,5,4.109,0,87,3586,109939811,0,8,7.77,17080059.28,true,6613660,"036,00018625.994,0000000000009.0,00000.0,0000012608.5,72.4,00028.2,006,58.8,084,0003613739,0000,00000086.9,001394.0,0,Not,Not,Not,00000001",,2023-11-01 01:44:50
132,0,20,0,true,true,2,1,false,100,28.638,13,4.109,0,87,3630,109939855,0,9,43.3,17080102.58,true,6613681,"020,00018626.039,0000000000011.3,00000.0,0000012608.5,68.8,00028.2,010,58.8,085,0003613759,0000,00000087.4,000833.0,0,Not,Not,Not,00053030",,2023-11-01 01:45:11
133,0,20,0,true,true,2,1,false,100,28.547,47,4.11,0,87,3818,109940043,0,10,172.08,17080274.66,true,6613701,"100,00018626.189,0000000000049.3,00000.0,0000012608.5,70.0,00028.3,015,58.8,086,0003613779,0500,00000087.7,001403.0,0,Not,Not,Not,28900000",,2023-11-01 01:45:31
134,0,20,0,true,true,2,1,false,100,28.583,0,4.109,0,87,3951,109940176,0,11,130.55,17080405.21,true,6613720,"000,00008626.375,0000000000008.9,00000.0,0000002608.5,70.8,00028.3,008,58.8,087,000000M789,0000,00000088.3,000911.0,1,Not,Not,Not",,2023-11-01 01:45:50
135,0,19,0,true,true,2,1,false,100,28.594,0,4.109,0,87,3951,109940176,0,14,0.19,17080405.4,true,6613740,,,2023-11-01 01:46:10
136,0,20,0,true,true,2,1,false,100,28.601,3,4.109,0,87,3977,109940202,0,13,19.26,17080424.47,true,6613760,,,2023-11-01 01:46:30
137,0,20,0,true,true,2,1,false,100,28.613,0,4.109,0,87,3985,109940210,0,12,13.59,17080418.8,true,6613780,,,2023-11-01 01:46:50
138,0,20,0,true,true,2,1,false,100,28.62,0,4.109,0,87,3985,109940210,0,11,13.59,17080418.8,true,6613800,,,2023-11-01 01:47:10
139,0,20,0,true,true,2,1,false,100,28.61,0,4.109,0,87,3985,109940210,0,10,13.59,17080418.8,true,6613820,,,2023-11-01 01:47:30
140,0,20,0,true,true,2,1,false,100,28.614,0,4.109,0,87,3985,109940210,0,9,13.59,17080418.8,true,6613840,,,2023-11-01 01:47:50
141,0,20,0,true,true,2,1,false,100,28.635,0,4.109,0,87,3985,109940210,0,8,13.59,17080418.8,true,6613860,,,2023-11-01 01:48:10
142,0,20,0,true,true,2,1,false,100,28.62,0,4.109,0,87,3985,109940210,0,7,13.59,17080418.8,true,6613880,,,2023-11-01 01:48:30
143,0,20,0,true,true,2,1,false,100,28.628,0,4.109,0,87,3985,109940210,0,6,13.59,17080418.8,true,6613901,,,2023-11-01 01:48:51
144,0,20,0,true,true,2,1,false,100,28.619,6,4.109,0,87,4006,109940231,0,5,7.32,17080412.53,true,6613921,,,2023-11-01 01:49:11
145,0,20,0,true,true,2,1,false,100,28.565,21,4.109,0,87,4065,109940290,0,4,46.74,17080451.95,true,6613941,,,2023-11-01 01:49:31
146,0,20,0,true,true,2,1,false,100,28.544,23,4.109,0,87,4221,109940446,0,3,190.59,17080595.8,true,6613961,,,2023-11-01 01:49:51
147,0,20,0,true,true,2,1,false,100,28.56,25,4.109,0,87,4346,109940571,0,2,264.36,17080669.57,true,6613981,,,2023-11-01 01:50:11
148,0,20,0,true,true,2,1,false,100,28.601,0,4.109,0,87,4401,109940626,0,1,303.4,17080708.61,true,6614001,,,2023-11-01 01:50:31
149,0,20,0,true,true,2,1,false,100,28.561,0,4.109,0,87,4417,109940642,0,15,17.7,17080726.31,true,6614021,"005,00018626.635,0000000000000.0,00000.0,0000012609.0,72.4,00000.0,000,00.0,000,0003613865,0000,00000000.0,000535.0,0,Not,Not,Not",,2023-11-01 01:50:51
150,0,20,0,true,true,2,1,false,100,28.535,0,4.106,0,87,4417,109940642,0,16,0,17080726.31,true,6614041,"021,00018626.869,0000000000000.0,00000.0,0000012609.0,73.2,00000.0,000,00.0,000,0003613874,0000,00000000.0,001174.0,0,Not,Not,Not",,2023-11-01 01:51:11
151,0,20,0,true,true,2,1,false,100,28.587,11,4.109,0,87,4443,109940668,0,17,23.08,17080749.39,true,6614060,"000,00018626.869,0000000000008.9,00000.0,0000012609.0,75.2,00028.2,005,57.2,086,0003613882,0456,00000088.5,001627.0,0,Not,Not,Not",,2023-11-01 01:51:30
152,0,20,0,true,true,2,1,false,100,28.596,22,4.108,0,87,4539,109940764,0,18,94.94,17080844.33,true,6614080,"063,00018626.875,0000000000017.5,00000.0,0000012609.0,73.6,00000.0,011,00.0,000,0003613886,0000,00000000.0,001080.0,0,Not,Not,Not",,2023-11-01 01:51:50
153,0,20,0,true,true,2,1,false,100,28.603,24,4.109,0,87,4719,109940944,0,19,161.71,17081006.04,true,6614101,"000,00018626.980,0000000000025.5,00000.0,0000012609.0,73.2,00000.0,014,00.0,000,0003613891,0000,00000000.0,000877.0,1,Not,Not,Not",,2023-11-01 01:52:11
154,0,20,0,true,true,2,1,false,100,28.607,0,4.109,0,87,4804,109941029,0,20,86.46,17081092.5,true,6614121,"043,00018627.074,0000000000017.0,00000.0,0000012609.0,73.6,00000.0,011,00.0,000,0003613896,0000,00000000.0,001042.0,0,Not,Not,Not",,2023-11-01 01:52:31
155,0,20,0,true,true,2,1,false,100,28.607,0,4.109,0,87,4804,109941029,0,3,0,17081092.5,true,6614121,,,2023-11-01 01:52:31
156,0,20,0,true,true,2,1,false,100,28.608,4,4.108,0,87,4831,109941056,0,2,24.81,17081117.31,true,6614141,,,2023-11-01 01:52:51
157,0,20,0,true,true,0,1,false,100,28.585,0,4.108,0,87,4831,109941056,0,1,15.5,17081108,true,6614161,,,2023-11-01 01:53:11
158,0,20,0,true,true,0,1,false,100,28.612,0,4.109,0,87,4831,109941056,0,4,0,17081108,true,6614181,"010,00018627.311,0000000000000.0,00000.0,0000012609.0,68.8,00000.0,000,00.0,000,0003613911,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 01:53:31
159,0,20,0,true,true,2,1,false,100,28.558,0,4.104,0,88,4831,109941056,0,5,0,17081108,true,6614201,"010,00018627.314,0000000000000.0,00000.0,0000012609.0,72.8,00000.0,000,00.0,000,0003613916,0000,00000000.0,000549.0,0,Not,Not,Not",,2023-11-01 01:53:51
160,0,20,0,true,true,2,1,false,100,28.607,0,4.109,0,87,4831,109941056,0,6,0,17081108,true,6614221,"010,00018627.314,0000000000000.0,00000.0,0000012609.0,71.2,00000.0,000,00.0,000,0003613920,0000,00000000.0,000549.0,0,Not,Not,Not",,2023-11-01 01:54:11
161,0,20,0,true,true,2,1,false,100,28.555,0,4.109,0,87,4831,109941056,0,7,0,17081108,true,6614241,"013,00018627.314,0000000000000.0,00000.0,0000012609.0,71.2,00000.0,000,00.0,000,0003613922,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 01:54:31
162,0,19,0,true,true,2,1,false,100,28.566,0,4.109,0,87,4831,109941056,0,8,0,17081108,true,6614261,"013,00018627.314,0000000000000.0,00000.0,0000012609.0,71.2,00028.3,000,54.8,086,0003613934,0000,00000088.5,000551.0,0,Not,Not,Not",,2023-11-01 01:54:51
163,0,20,0,true,true,2,1,false,100,28.576,0,4.109,0,87,4831,109941056,0,9,0,17081108,true,6614281,"013,00018627.314,0000000000000.0,00000.0,0000012609.0,71.2,00000.0,000,00.0,000,0003613937,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 01:55:11
164,0,20,0,true,true,2,1,false,100,28.564,0,4.109,0,87,4831,109941056,0,10,0,17081108,true,6614302,"013,00018627.314,0000000000000.0,00000.0,0000012609.0,00.0,00000.0,000,00.0,000,0003613943,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 01:55:32
165,0,20,0,true,true,2,1,false,100,28.559,0,4.108,0,87,4831,109941056,0,11,0,17081108,true,6614322,"013,00018627.314,0000000000000.0,00000.0,0000012609.0,71.2,00000.0,000,00.0,000,0003613945,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 01:55:52
166,0,20,0,true,true,2,1,false,100,28.561,0,4.108,0,87,4831,109941056,0,12,0,17081108,true,6614342,"013,00018627.314,0000000000000.0,00000.0,0000012609.0,72.8,00000.0,000,00.0,000,0003613949,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 01:56:12
167,0,20,0,true,true,2,1,false,100,28.575,0,4.109,0,87,4831,109941056,0,13,0,17081108,true,6614362,"013,00018627.314,0000000000000.0,00000.0,0000012609.0,71.2,00000.0,000,00.0,000,0003613951,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 01:56:32
168,0,20,0,true,true,2,1,false,100,28.51,0,4.098,0,87,4831,109941056,0,14,0,17081108,true,6614381,"012,00018627.314,0000000000000.0,00000.0,0000012609.0,74.8,00028.3,004,54.4,085,0003613971,0000,00000087.1,000550.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 01:56:51
169,0,20,0,true,true,2,1,false,100,28.594,15,4.109,0,87,4890,109941115,0,15,33.44,17081141.44,true,6614401,"048,00018627.314,0000000000006.0,00000.0,0000012609.0,74.4,00028.3,006,00.0,000,0003613978,0000,00000000.0,000920.0,0,Not,Not,Not",,2023-11-01 01:57:11
170,0,20,0,true,true,2,1,false,100,28.514,40,4.11,0,87,5049,109941274,0,16,151.2,17081292.64,true,6614421,"017,00018627.385,0000000000041.9,00000.0,0000012609.0,00.0,00028.1,016,00.0,000,0003613984,0000,00000000.0,000983.0,0,Not,Not,Not",,2023-11-01 01:57:31
171,0,20,0,true,true,2,1,false,100,28.506,10,4.109,0,87,5230,109941455,0,17,176.08,17081468.72,true,6614441,"000,00018627.385,0000000000018.3,00000.0,0000012609.0,71.2,00000.0,011,00.0,000,0003613988,0000,00000000.0,001096.0,1,Not,Not,Not",,2023-11-01 01:57:51
172,0,20,0,true,true,2,1,false,100,28.551,0,4.109,0,87,5268,109941493,0,18,31.72,17081500.44,true,6614461,"023,00018627.744,0000000000001.5,00000.0,0000012609.0,72.4,00028.3,0-2,56.0,086,0003614000,0000,00000088.6,000577.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 01:58:11
173,0,20,0,true,true,2,1,false,100,28.588,0,4.109,0,87,5284,109941509,0,19,19.6,17081520.04,true,6614481,"015,00018627.764,0000000000000.0,00000.0,0000012609.0,72.4,00028.2,000,56.8,087,0003614020,0000,00000089.3,000540.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 01:58:31
174,0,19,0,true,true,3,1,false,100,28.421,0,4.105,0,87,5284,109941509,0,20,0,17081520.04,true,6614502,"011,00018627.764,0000000000000.0,00000.0,0000012609.0,73.6,00028.2,000,57.6,087,0003614040,0000,00000089.5,001188.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 01:58:52
175,0,19,0,true,true,2,1,false,100,28.527,10,4.109,0,87,5326,109941551,0,21,38.15,17081558.19,true,6614522,"074,00018627.795,0000000000011.6,00000.0,0000012609.0,70.8,00028.3,009,58.0,088,0003614060,0000,00000089.7,001072.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 01:59:12
176,0,20,0,true,true,2,1,false,100,28.591,24,4.109,0,87,5474,109941699,0,22,146.83,17081705.02,true,6614542,"014,00018627.930,0000000000034.1,00000.0,0000012609.5,70.8,00028.2,015,58.4,088,0003614080,0000,00000090.0,000957.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 01:59:32
177,0,20,0,true,true,2,1,false,100,28.543,26,4.109,0,87,5641,109941866,0,23,156.02,17081861.04,true,6614562,"074,00018628.105,0000000000029.9,00000.0,0000012609.5,72.0,00028.2,013,58.4,089,0003614100,0000,00000090.3,001244.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 01:59:52
178,0,19,0,true,true,3,1,false,100,28.573,0,4.109,0,87,5671,109941896,0,2,30.94,17081891.98,true,6614582,,,2023-11-01 02:00:12
179,0,20,0,true,true,3,1,false,100,28.549,0,4.109,0,87,5671,109941896,0,1,30.94,17081891.98,true,6614602,,,2023-11-01 02:00:32
180,0,19,0,true,true,3,1,false,100,28.58,0,4.109,0,87,5671,109941896,0,3,0,17081891.98,true,6614622,"012,00018628.160,0000000000000.0,00000.0,0000012609.5,71.2,00028.3,005,57.6,090,0003614160,0000,00000091.2,000549.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 02:00:52
181,0,19,0,true,true,3,1,false,100,28.58,0,4.109,0,87,5671,109941896,0,4,0,17081891.98,true,6614642,"012,00018628.160,0000000000000.0,00000.0,0000012609.5,71.2,00028.3,005,57.2,090,0003614180,0000,00000091.0,000551.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 02:01:12
182,0,20,0,true,true,3,1,false,100,28.55,9,4.109,0,87,5697,109941922,0,5,22.82,17081914.8,true,6614662,"000,00018628.174,0000000000006.1,00000.0,0000012609.5,71.2,00028.3,007,56.4,090,0003614200,0000,00000091.0,000773.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 02:01:32
183,0,20,0,true,true,3,1,false,100,28.55,9,4.109,0,87,5697,109941922,0,6,0,17081914.8,true,6614662,,,2023-11-01 02:01:32
184,0,20,0,true,true,2,1,false,100,28.585,0,4.109,0,87,5709,109941934,0,5,10.56,17081925.36,true,6614682,,,2023-11-01 02:01:52
185,0,20,0,true,true,2,1,false,100,28.577,0,4.109,0,87,5709,109941934,0,4,10.56,17081925.36,true,6614702,,,2023-11-01 02:02:12
186,0,20,0,true,true,2,1,false,100,28.574,0,4.109,0,87,5709,109941934,0,3,10.56,17081925.36,true,6614722,,,2023-11-01 02:02:32
187,0,20,0,true,true,0,1,false,100,28.58,0,4.109,0,87,5709,109941934,0,2,10.56,17081925.36,true,6614742,,,2023-11-01 02:02:52
188,0,20,0,true,true,2,1,false,100,28.648,0,4.109,0,87,5709,109941934,0,1,10.56,17081925.36,true,6614762,"011,00018628.209,0000000000000.0,00000.0,0000012609.5,72.0,00028.4,000,57.2,088,0003614320,0000,00000089.7,000551.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 02:03:12
189,0,20,0,true,true,2,1,false,100,28.558,0,4.114,0,87,5709,109941934,0,7,0,17081925.36,true,6614782,,,2023-11-01 02:03:32
190,0,20,0,true,true,2,1,false,100,28.588,0,4.109,0,87,5709,109941934,0,8,0,17081925.36,true,6614802,"016,00018628.209,0000000000000.0,00000.0,0000012610.0,72.0,00000.0,000,57.2,087,0003614340,0000,00000089.3,000551.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 02:03:52
191,0,20,0,true,true,2,1,false,100,28.575,0,4.109,0,87,5709,109941934,0,9,0,17081925.36,true,6614822,"011,00018628.209,0000000000000.0,00000.0,0000012610.0,71.2,00028.2,000,57.2,087,0003614360,0000,00000089.1,000550.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 02:04:12
192,0,20,0,true,true,2,1,false,100,28.596,0,4.109,0,87,5709,109941934,0,10,0,17081925.36,true,6614842,"012,00018628.209,0000000000000.0,00000.0,0000012610.0,71.2,00028.3,005,57.2,087,0003614380,0000,00000088.8,000550.0,0,Not,Not,Not,FFFDFFF9",,2023-11-01 02:04:32
193,0,20,0,true,true,2,1,false,100,28.584,0,4.109,0,87,5709,109941934,0,11,0,17081925.36,true,6614862,"013,00018628.209,0000000000000.0,00000.0,0000012610.0,71.6,00000.0,005,00.0,000,0003614382,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 02:04:52
194,0,20,0,true,true,2,1,false,100,28.504,14,4.109,0,87,5765,109941990,0,12,35.15,17081960.51,true,6614882,"052,00018628.219,0000000000011.2,00000.0,0000012610.0,72.8,00028.3,006,57.2,086,0003614392,0000,00000088.4,001733.0,0,Not,Not,Not",,2023-11-01 02:05:12
195,0,20,0,true,true,2,1,false,100,28.512,41,4.109,0,87,5936,109942161,0,13,159.81,17082120.32,true,6614902,"000,00018628.230,0000000000026.6,00000.0,0000012610.0,72.0,00000.0,014,00.0,000,0003614398,0000,00000000.0,000911.0,1,Not,Not,Not",,2023-11-01 02:05:32
196,0,20,0,true,true,2,1,false,100,28.536,9,4.109,0,87,6102,109942327,0,14,155.33,17082275.65,true,6614923,"000,00018628.230,0000000000021.1,00000.0,0000012610.0,71.2,00000.0,012,00.0,000,0003614402,0000,00000000.0,001067.0,1,Not,Not,Not",,2023-11-01 02:05:53
197,0,19,0,true,true,2,1,false,100,28.525,5,4.109,0,87,6138,109942363,0,15,9.86,17082285.51,true,6614943,"032,00018628.230,0000000000005.9,00000.0,0000012610.0,70.0,00028.2,0-2,00.0,000,0003614406,0000,00000000.0,001903.0,0,Not,Not,Not",,2023-11-01 02:06:13
198,0,19,0,true,true,2,1,false,100,28.526,0,4.109,0,87,6138,109942363,0,16,10.59,17082296.1,true,6614963,"024,00018628.635,0000000000000.0,00000.0,0000012610.0,70.0,00000.0,000,00.0,000,0003614411,0000,00000000.0,001170.0,0,Not,Not,Not",,2023-11-01 02:06:33
199,0,19,0,true,true,2,1,false,100,28.636,3,4.109,0,87,6138,109942363,0,17,0,17082296.1,true,6614983,"010,00018628.635,0000000000000.0,00000.0,0000012610.0,69.6,00028.3,000,58.0,088,0003614418,0000,00000090.4,000546.0,1,Not,Not,Not",,2023-11-01 02:06:53
200,0,19,0,true,true,3,1,false,100,28.545,9,4.109,0,87,6177,109942402,0,18,31.36,17082327.46,true,6615003,"000,00018628.635,0000000000005.4,00000.0,0000012610.0,72.0,00000.0,005,00.0,000,0003614431,0000,00000000.0,001439.0,0,Not,Not,Not",,2023-11-01 02:07:13
201,0,20,0,true,true,3,1,false,100,28.522,36,4.109,0,87,6293,109942518,0,19,113.34,17082440.8,true,6615023,"003,00018628.635,0000000000020.4,00000.0,0000012610.0,71.2,00000.0,008,00.0,000,0003614438,0000,00000000.0,001517.0,0,Not,Not,Not",,2023-11-01 02:07:33
202,0,19,0,true,true,2,1,false,100,28.565,14,4.109,0,87,6467,109942692,0,20,158.96,17082599.76,true,6615042,"019,00018628.635,0000000000025.6,00000.0,0000012610.0,71.6,00000.0,014,00.0,000,0003614442,0000,00000000.0,000847.0,0,Not,Not,Not",,2023-11-01 02:07:52
203,0,20,0,true,true,2,1,false,100,28.559,0,4.105,0,87,6525,109942750,0,21,55.67,17082655.43,true,6615062,"014,00018628.959,0000000000001.6,00000.0,0000012610.0,71.6,00000.0,010,00.0,000,0003614447,0000,00000000.0,000552.0,1,Not,Not,Not",,2023-11-01 02:08:12
204,0,18,0,true,true,2,1,false,100,28.623,0,4.109,0,87,6525,109942750,0,22,0,17082655.43,true,6615082,"016,00018629.039,0000000000000.0,00000.0,0000012610.0,71.6,00000.0,005,00.0,000,0003614450,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 02:08:32
205,0,20,0,true,true,2,1,false,100,28.588,4,4.109,0,87,6555,109942780,0,23,21.14,17082676.57,true,6615102,"013,00018629.045,0000000000002.6,00000.0,0000012610.0,69.2,00028.2,000,00.0,000,0003614457,0000,00000000.0,000566.0,1,Not,Not,Not",,2023-11-01 02:08:52
206,0,20,0,true,true,2,1,false,100,28.564,0,4.109,0,87,6563,109942788,0,24,15.69,17082692.26,true,6615123,"020,00018629.080,0000000000003.3,00000.0,0000012610.0,67.6,00000.0,0-2,00.0,000,0003614462,0000,00000000.0,000999.0,0,Not,Not,Not",,2023-11-01 02:09:13
207,0,20,0,true,true,2,1,false,100,28.595,0,4.104,0,87,6563,109942788,0,25,0,17082692.26,true,6615143,"012,00018629.090,0000000000000.0,00000.0,0000012610.0,71.2,00000.0,000,00.0,000,0003614465,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 02:09:33
208,0,20,0,true,true,2,1,false,100,28.584,0,4.109,0,87,6563,109942788,0,26,0,17082692.26,true,6615163,"013,00018629.090,0000000000000.0,00000.0,0000012610.0,71.2,00000.0,000,00.0,000,0003614476,0000,00000000.0,000549.0,0,Not,Not,Not",,2023-11-01 02:09:53
209,0,20,0,true,true,2,1,false,100,28.594,0,4.109,0,87,6563,109942788,0,27,0,17082692.26,true,6615183,"013,00018629.090,0000000000000.0,00000.0,0000012610.0,71.2,00000.0,000,00.0,000,0003614480,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 02:10:13
210,0,20,0,true,true,2,1,false,100,28.593,0,4.109,0,87,6563,109942788,0,28,0,17082692.26,true,6615203,"013,00018629.090,0000000000000.0,00000.0,0000012610.0,71.2,00000.0,000,00.0,000,0003614485,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 02:10:33
211,0,20,0,true,true,2,1,false,100,28.566,0,4.109,0,87,6563,109942788,0,29,0,17082692.26,true,6615223,"013,00018629.090,0000000000000.0,00000.0,0000012610.0,71.2,00000.0,000,00.0,000,0003614492,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 02:10:53
212,0,20,0,true,true,2,1,false,100,28.583,0,4.109,0,87,6563,109942788,0,30,0,17082692.26,true,6615243,"011,00018629.090,0000000000000.0,00000.0,0000012610.0,71.6,00000.0,000,00.0,000,0003614494,0000,00000000.0,000549.0,0,Not,Not,Not",,2023-11-01 02:11:13
